step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761629610.8397932,0.0015390813634099307,-3.0626811666247e-05,0.05000000007932304,-0.006679320955524978,0.015390813634099306,-0.00030626811666247,0.5000000007932304,-0.06679320955524977,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.011,0.012,0.016,-0.005,0.01,-0.007,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0056,0.0018,0.0057,0.0
0,1761629610.8695085,0.044827670130785896,0.04996564518861208,0.0949999991402544,0.007155874506309227,0.43442496903716954,0.499932093191117,0.4999999906886366,0.13167263366281706,-0.441,0.043,-0.058,1.0,-0.006,0.009,0.011,-0.005,-0.007,0.004,-0.014,0.002,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0016,0.0033,0.0045,0.0
0,1761629610.900172,0.061474308491159785,0.09273356189617422,0.1354999952112879,0.01487337808766584,0.21129405373452476,0.4776448122642335,0.49999995985058926,0.08433091031987537,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.01,0.003,0.002,0.001,0.005,-0.005,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0039,0.001,0.0016,0.0
0,1761629610.9313679,0.05413867268671002,0.12110914611886986,0.17194999390308247,0.018955990776894475,-0.011882049553337916,0.37648940412313053,0.4999999821292338,0.05569950497995218,-0.441,0.043,-0.058,1.0,-0.006,0.009,0.01,-0.003,-0.007,0.002,-0.015,-0.0,-0.011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.002,0.001,0.0016,0.0
0,1761629610.9656918,0.054488535775419546,0.11888599580221212,0.2047549828696717,0.0229961292178513,0.057637303573805254,0.09887764295229265,0.4999998835689746,0.059357375186462724,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.011,-0.0,0.002,-0.0,-0.02,-0.005,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0013,0.0011,0.0033,0.0
0,1761629611.00238,0.05860503510458199,0.11498332971846797,0.23427942650783562,0.023797199040247553,0.09565352906704394,0.07985933496477066,0.49999941925131075,0.031006827441813784,-0.441,0.043,-0.058,1.0,-0.006,0.009,0.01,0.011,0.011,-0.001,-0.009,0.008,-0.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0035,0.0021,0.0032,0.0
0,1761629611.0361252,0.05078334465456155,0.1178844125254655,0.26085145497170964,0.02414386147104431,-0.01961186939562245,0.14399415778844304,0.4999997111465756,0.02726382334821512,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.01,-0.0,-0.003,-0.001,-0.007,0.01,-0.007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0036,0.0025,0.0033,0.0
0,1761629611.066706,0.04989795591898226,0.12164489736421272,0.2847662714662147,0.025504739078476283,0.04192945729876871,0.15548926091293763,0.49999961991675984,0.03775263754536402,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.011,0.001,0.003,0.001,0.004,-0.003,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0018,0.0013,0.0035,0.0
0,1761629611.0995529,0.043219011763469824,0.12121451117539203,0.30628855066261107,0.025979497883956107,-0.016891485636142158,0.11734103547600572,0.4999890634301788,0.030252327133274477,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.011,-0.013,-0.018,-0.001,-0.008,0.011,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0019,0.0015,0.0028,0.0
0,1761629611.134168,0.05524691554501871,0.11371020968338343,0.3256589767598191,0.02533338795456844,0.1634980495789587,0.04617149625530603,0.49999281163469117,0.019518398590079408,-0.441,0.043,-0.058,1.0,-0.005,0.009,0.01,0.015,0.014,-0.002,0.004,-0.011,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0028,0.002,0.0026,0.0
