step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761629094.6151268,-3.362073614092115e-05,-8.843070903583964e-05,0.05000000000786539,-0.006635595543658177,-0.00033620736140921147,-0.0008843070903583963,0.5000000000786538,-0.06635595543658176,0.028,0.007,0.002,0.999,0.005,0.02,0.029,0.006,-0.045,0.045,-0.0,0.02,0.013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0045,0.0023,0.0056,0.0
0,1761629094.6466808,-0.01543810246729406,-0.07768871054035921,0.09499999994639292,0.025954761363896274,-0.1540784380476723,-0.7760912290222695,0.4999999993931407,0.3192679735318863,0.027,0.007,0.001,0.999,0.004,0.02,0.029,-0.039,-0.0,-0.022,-0.012,-0.005,-0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0026,0.0025,0.0035,0.0
0,1761629094.6733131,-0.03603159429854477,-0.1338717196342531,0.13549999908037,0.04721039898710046,-0.22137302077980114,-0.6395188014792981,0.4999999912861637,0.23851113759593814,0.028,0.006,0.001,0.999,0.004,0.02,0.029,0.014,-0.031,0.008,-0.006,0.002,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0012,0.001,0.0017,0.0
0,1761629094.707615,-0.041195402172134875,-0.13593207112367972,0.17194999291312663,0.05983108360063779,-0.08766967303444567,-0.1544752345285193,0.4999999374079361,0.17341724512247386,0.028,0.006,0.001,0.999,0.004,0.02,0.029,0.014,-0.031,0.008,-0.006,0.002,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0015,0.0014,0.0021,0.0
0,1761629094.7410939,-0.018809277705688944,-0.1341425131085689,0.20475498674030956,0.06558324460939019,0.1826658424923244,-0.11803649097257138,0.49999993118495617,0.11735269368816184,0.028,0.008,0.001,0.999,0.004,0.019,0.029,0.023,0.018,0.011,-0.006,0.007,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0024,0.001,0.0016,0.0
0,1761629094.7766888,-0.010144285267601052,-0.12613607629088705,0.23427948804815513,0.0681803685086688,0.06784064667518995,-0.054078144931750366,0.49999999981876514,0.09155448360217627,0.028,0.008,0.001,0.999,0.004,0.019,0.029,0.023,0.018,0.011,-0.006,0.007,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0037,0.0011,0.0023,0.0
0,1761629094.814782,-0.027043897998112573,-0.11069563606392473,0.2608515391345295,0.06950337298637184,-0.1791404125727163,0.02826832597873641,0.49999999891189917,0.08141041328569912,0.028,0.007,0.001,0.999,0.004,0.02,0.029,-0.0,-0.02,0.015,0.003,0.007,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0044,0.0025,0.0054,0.0
0,1761629094.840144,-0.02164121295228339,-0.11123978867058062,0.2847663852197879,0.06795804219153596,0.026982952460179274,-0.1161371621304837,0.49999999998711386,0.0540500650380131,0.029,0.008,0.0,0.999,0.005,0.019,0.029,0.038,0.015,-0.022,0.007,-0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0017,0.0008,0.0018,0.0
0,1761629094.8729699,-0.023462979954030665,-0.08798101460930417,0.30628974668013986,0.06626578206511519,-0.03985888296975611,0.12134795194218406,0.4999999998233077,0.051035440927328125,0.029,0.008,0.001,0.999,0.005,0.019,0.029,-0.015,0.004,0.01,0.002,-0.0,-0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0013,0.0008,0.0016,0.0
0,1761629094.9063895,-0.039593144436363754,-0.08744297537652346,0.32566076979818365,0.06593973849136091,-0.18476462477736155,-0.08260062228149709,0.49999997786057687,0.06300534632757229,0.028,0.006,0.001,0.999,0.004,0.02,0.029,-0.027,-0.04,0.014,-0.01,0.007,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0012,0.0009,0.0017,0.0
0,1761629094.9520268,-0.020612666535028218,-0.10883444380950785,0.3430946800133983,0.06429869119774702,0.1502116345769916,-0.30135765970636735,0.4999998719503306,0.04952926555522208,0.028,0.007,0.001,0.999,0.004,0.02,0.029,0.004,0.019,-0.017,-0.002,-0.002,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0035,0.0016,0.0107,0.0
0,1761629094.9766386,-0.036352751336986996,-0.11652437110876829,0.35878512207407637,0.06388332302556413,-0.17801351455461592,-0.1857337168021121,0.49999910062017944,0.06014500947591809,0.027,0.006,0.0,0.999,0.004,0.02,0.029,-0.015,-0.023,-0.01,0.005,0.012,-0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0033,0.0018,0.0023,0.0
0,1761629095.0073998,-0.04169574213240459,-0.11501944477872451,0.3729037285382774,0.06447845980407894,-0.08978265929116294,-0.1014751078083306,0.4999711867160868,0.06983469081071224,0.027,0.005,0.0,0.999,0.004,0.02,0.029,-0.026,-0.028,0.006,-0.003,0.001,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0014,0.0012,0.0023,0.0
0,1761629095.0434628,-0.04354289893700664,-0.11613640839486278,0.3852942994868468,0.06490027790004561,-0.06016731017842507,-0.12618908094010706,0.49680943802397076,0.06869664076374572,0.027,0.005,0.0,0.999,0.004,0.02,0.029,-0.026,-0.028,0.006,-0.003,0.001,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.003,0.001,0.0036,0.0
0,1761629095.0729787,-0.010097257815009121,-0.14096217752520077,0.39004666180585235,0.06259478915288237,0.2909135122829686,-0.36439409969824255,0.4328179226769022,0.04184539042841322,0.027,0.006,0.0,0.999,0.004,0.02,0.029,0.022,0.042,0.005,0.008,-0.007,-0.021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0012,0.0009,0.0017,0.0
0,1761629095.106407,-0.02023354600749064,-0.1335686362314646,0.3896150651546954,0.06375435746806785,-0.11146013973982433,-0.06702676458783884,0.38573069529428283,0.07419047230473713,0.027,0.006,0.0,0.999,0.004,0.02,0.029,-0.007,-0.006,-0.0,0.002,0.0,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0013,0.0009,0.0017,0.0
0,1761629095.1503756,-0.008290113440585277,-0.13003827521004896,0.38617792386263194,0.0634061174067792,0.09920077966156299,-0.09826502601730858,0.3552436522340604,0.06027195685518148,0.027,0.007,0.001,0.999,0.004,0.02,0.029,-0.004,0.031,0.017,0.008,0.004,-0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0028,0.0024,0.0092,0.0
0,1761629095.1915853,0.003198277648339673,-0.15189016918328713,0.38350703962961086,0.06346604660366828,0.10659379744866423,-0.3485572149424305,0.35946908153242074,0.06400540937566987,0.028,0.008,0.001,0.999,0.004,0.02,0.029,0.048,0.035,0.002,-0.007,-0.002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0088,0.0043,0.0088,0.0
0,1761629095.2086663,0.0048401427086461404,-0.15716124589777813,0.3812671362925431,0.06359999122041396,0.01961692825140434,-0.20460093632819706,0.36110800625893313,0.06480549277112509,0.028,0.008,0.001,0.999,0.004,0.02,0.029,0.048,0.035,0.002,-0.007,-0.002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0016,0.0012,0.0034,0.0
0,1761629095.2398195,-0.04811246453704773,-0.1003776137348483,0.3811225475346467,0.06498335498772975,-0.5246859297482925,0.4106750757315204,0.3798212487135785,0.07743362889357186,0.026,0.007,0.001,0.999,0.004,0.02,0.029,-0.058,-0.058,-0.024,-0.005,-0.003,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0014,0.0009,0.0018,0.0
0,1761629095.2780592,-0.038868571269726974,-0.11332748376385085,0.37920018420789214,0.06471237507625871,0.04432646813615981,-0.2298763140248738,0.36189891426710125,0.062273555873019366,0.026,0.007,0.001,0.999,0.004,0.02,0.029,-0.0,0.012,0.019,0.007,0.008,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.004,0.0016,0.0032,0.0
0,1761629095.3092833,-0.03686729705262456,-0.11969735037748552,0.38034765510095775,0.06414076195533404,-0.01885582909870276,-0.17702614990019763,0.39067489313854764,0.058996243867012056,0.026,0.007,0.001,0.999,0.004,0.02,0.029,0.006,-0.003,-0.017,0.001,-0.0,-0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0025,0.0014,0.0028,0.0
0,1761629095.3429508,-0.03941034601953809,-0.10526127663458984,0.38110479829721616,0.06453930885189581,-0.0622977867217598,0.024663387051471183,0.3879190870635421,0.06812623092095174,0.026,0.007,0.0,0.999,0.004,0.02,0.029,-0.027,-0.024,-0.011,-0.019,-0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0028,0.0015,0.0025,0.0
