step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761631218.7595258,0.00041097251404625425,-0.0005464613739674339,0.05000000017309947,-0.0066520822784799484,0.0041097251404625425,-0.005464613739674338,0.5000000017309947,-0.06652082278479948,-0.188,0.239,0.007,1.0,0.003,0.012,-0.003,-0.01,-0.014,-0.01,-0.001,-0.01,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0038,0.0068,0.0081,0.0
0,1761631218.7855344,0.05018252473622039,0.00891671432855919,0.09500000006887357,-0.006596357214225289,0.4981264947357876,0.09408529565129879,0.4999999991308404,-0.006094831635933351,-0.188,0.239,0.007,1.0,0.003,0.012,-0.003,-0.004,-0.012,-0.007,-0.002,-0.006,0.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0044,0.0018,0.0051,0.0
0,1761631218.8162363,0.07025440023417476,-0.013976838906519486,0.1354999991283487,-0.007530488226149723,0.2509012797157641,-0.22001881802222759,0.4999999906636248,-0.01593766733346963,-0.188,0.239,0.007,1.0,0.003,0.012,-0.003,0.003,0.011,0.007,0.002,0.005,-0.014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0013,0.0024,0.005,0.0
0,1761631218.8491578,0.08877330391892843,-0.007380640922947483,0.17194998786569154,-0.008415818925906137,0.25544343708171147,0.051985140929200535,0.4999998865017773,-0.01638379522371386,-0.187,0.24,0.007,1.0,0.003,0.012,-0.003,0.014,0.024,0.013,0.011,0.007,-0.013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0019,0.0014,0.0051,0.0
0,1761631218.8808775,0.08886729990491382,-0.0053029370749137624,0.20475498858917207,-0.008717283770587341,0.08971326377878222,0.0133963975573897,0.4999999951004965,-0.011430467372718184,-0.187,0.24,0.007,1.0,0.003,0.012,-0.003,0.014,0.024,0.013,0.011,0.007,-0.013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0025,0.0013,0.0025,0.0
0,1761631218.9187796,0.07743838450296607,0.005458591906159911,0.23427948740168186,-0.008378602302700147,-0.025421854114563686,0.10231235273582295,0.4999999767142702,-0.005330469091715396,-0.188,0.24,0.007,1.0,0.003,0.012,-0.003,-0.004,-0.009,-0.004,-0.008,0.004,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0042,0.0019,0.005,0.0
0,1761631218.9476492,0.07346146637659609,0.00817651631831609,0.26085153840961567,-0.007949487872333133,0.03766920323926609,0.0326378360277217,0.49999999748101964,-0.004087457999030007,-0.188,0.239,0.007,1.0,0.003,0.012,-0.003,-0.002,-0.009,-0.011,0.008,-0.004,0.019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0021,0.0015,0.0034,0.0
0,1761631218.9894953,0.07529448804269041,0.010447855569881854,0.28476633450209476,-0.007879102366094737,0.09179168303753926,0.030889908833973717,0.4999994993344066,-0.00724563280994917,-0.188,0.239,0.007,1.0,0.003,0.012,-0.003,-0.001,-0.006,-0.004,0.008,-0.015,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0059,0.003,0.0063,0.0
0,1761631219.0199091,0.08800594985103069,0.0062245361373342864,0.30628962317013686,-0.00839468495448294,0.20240910612609317,-0.03178533875559383,0.499999221182516,-0.01303492824997677,-0.188,0.24,0.007,1.0,0.003,0.012,-0.003,0.004,0.017,0.014,-0.011,0.019,-0.029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0052,0.0027,0.0044,0.0
0,1761631219.0601614,0.08001877497032348,0.00846269936675242,0.32566059554133986,-0.00816186167447832,0.008134201043958511,0.028606168431515616,0.4999993468821661,-0.006066452154436739,-0.188,0.239,0.007,1.0,0.003,0.012,-0.003,-0.006,-0.011,-0.011,0.008,-0.007,0.009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0081,0.0044,0.0066,0.0
0,1761631219.095115,0.0946550713923642,-0.002875309113227255,0.34309386210734505,-0.008225742848068054,0.2263817391907308,-0.10491738543304434,0.49999326120139226,-0.008800673410375666,-0.187,0.24,0.007,1.0,0.003,0.012,-0.003,0.017,0.026,0.018,0.002,0.007,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0032,0.0027,0.015,0.0
0,1761631219.1217387,0.09963508567664237,-0.00835713145451659,0.35878148438603247,-0.008294277806252186,0.14445521423514554,-0.05769353252612061,0.49997008489421946,-0.008911092429909371,-0.187,0.24,0.007,1.0,0.003,0.012,-0.003,0.017,0.026,0.018,0.002,0.007,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0048,0.0023,0.0068,0.0
