step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762384523.6285667,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.63057,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.6324944,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.6424363,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.6526008,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.6631005,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.6725621,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.6827798,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.692606,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.702593,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7127633,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7225635,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7331765,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7432516,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7534902,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.763385,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7727911,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7837508,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.7925763,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8026896,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8133826,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.822574,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8325806,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8426347,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.852791,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8627021,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8727088,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.882998,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.8928401,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.903029,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.9134712,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.9226706,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
0,1762384523.9326801,0.0,0.0,-1.0,0.0,0.026,0.152,0.025,0.703,-0.703,0.08,-0.08
