step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761629982.820447,-6.96834083297114e-05,-3.914054117887833e-05,0.05000000581949568,-0.006166661851724985,-0.0006968340832971139,-0.0003914054117887833,0.5000000581949569,-0.06166661851724985,0.028,0.048,0.009,1.0,-0.003,-0.002,0.029,0.009,0.041,0.01,0.01,-0.006,-0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0068,0.0027,0.0083,0.0
0,1761629982.8550124,0.04201864672144494,-0.005710080056433225,0.09499999927248202,0.025511107856102687,0.42081361788941674,-0.05674853569372234,0.4999999403493591,0.31061103522655176,0.028,0.048,0.009,1.0,-0.003,-0.002,0.029,0.009,0.041,0.01,0.01,-0.006,-0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0045,0.0055,0.0091,0.0
0,1761629982.873909,0.03954279894404325,0.009515792374216112,0.1354999993096772,0.045358857186491054,0.017260168947428073,0.14654864425006014,0.4999999996444337,0.22398860115998634,0.027,0.047,0.009,1.0,-0.004,-0.002,0.029,-0.016,-0.019,0.002,-0.007,0.002,-0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0018,0.0012,0.0018,0.0
0,1761629982.9070945,0.05481220814582037,0.0017032444382120097,0.17194999248518283,0.057181876091993614,0.19223689096181446,-0.06860968698582488,0.4999999310647335,0.1635890462415166,0.027,0.046,0.008,1.0,-0.004,-0.003,0.029,0.009,0.016,-0.001,-0.005,-0.003,-0.007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0015,0.0012,0.0024,0.0
0,1761629982.9406314,0.04233674873007696,0.01275509771311118,0.20475499299837446,0.06362435119959993,-0.06994238601161376,0.11222177718720368,0.499999997617099,0.12160662716805673,0.027,0.046,0.009,1.0,-0.004,-0.002,0.029,-0.025,-0.008,0.018,0.008,0.009,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0013,0.0011,0.0029,0.0
0,1761629982.9763362,0.048384195433099075,-0.0017935291418625463,0.23427949309411536,0.06696394508788153,0.10281121576029809,-0.13273117083662606,0.49999999395578326,0.09702029008241589,0.027,0.046,0.009,1.0,-0.004,-0.002,0.029,0.012,0.015,-0.003,-0.0,-0.003,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0035,0.0018,0.0017,0.0
0,1761629983.007197,0.05113695577805505,-0.009788780041606684,0.2608515436181876,0.06797134072908949,0.07591179888265882,-0.08174603813930391,0.49999999833483727,0.07703790149996106,0.028,0.047,0.008,1.0,-0.004,-0.003,0.029,0.03,0.02,-0.019,0.003,-0.004,-0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0015,0.0011,0.0026,0.0
0,1761629983.0483487,0.045118507052329594,0.0093252932178419,0.2847663892029152,0.06782698474742199,-0.009047531479199532,0.18135195255287911,0.4999999994654635,0.06652778091241457,0.027,0.047,0.009,1.0,-0.004,-0.003,0.029,-0.019,-0.0,0.017,0.002,0.001,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0049,0.0021,0.0055,0.0
0,1761629983.0908232,0.05183034778686703,-0.0019484640940444081,0.30628975024639954,0.06763067032956571,0.11223691439770399,-0.10341227990102113,0.49999999963775865,0.06586384056885923,0.028,0.047,0.009,1.0,-0.004,-0.002,0.029,0.013,0.019,-0.0,-0.003,0.003,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0133,0.0055,0.0028,0.0
0,1761629983.107621,0.02453364286479983,0.00828104450345958,0.3256607751071506,0.06749270548681739,-0.22113670143380493,0.10034662188099547,0.4999999988539104,0.06625102190208257,0.027,0.046,0.008,1.0,-0.004,-0.002,0.029,-0.019,-0.056,-0.011,-0.003,0.003,0.017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0016,0.001,0.0029,0.0
