step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761629168.7530367,-4.383913140415509e-05,2.2974983450230137e-06,0.05000000001214053,-0.005588358538695485,-0.0004383913140415509,2.2974983450230134e-05,0.5000000001214051,-0.05588358538695484,0.031,0.01,-0.005,0.997,0.018,0.07,0.007,0.003,-0.0,-0.001,0.003,-0.004,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0035,0.0015,0.0021,0.0
0,1761629168.783172,-0.07314240206543599,-0.09999821999138517,0.08749999967097992,0.002816239270907313,-0.7310952271688287,-0.9999994311514393,0.49999999661874517,0.07007508174928925,0.031,0.009,-0.005,0.997,0.018,0.071,0.007,0.016,-0.002,-0.005,-0.004,0.006,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.001,0.0011,0.0017,0.0
0,1761629168.8248744,-0.13037279846896727,-0.17499850830482142,0.115624997647479,-0.0037247922223369234,-0.7551599691989027,-0.9999984331128255,0.4999999789424405,-0.05836971675517408,0.036,0.009,-0.007,0.997,0.018,0.07,0.008,0.154,-0.018,-0.05,0.002,-0.045,0.027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0074,0.0022,0.0024,0.0
0,1761629168.8547163,-0.09099082326739115,-0.23124812996814853,0.13671874196619038,0.004923987015891518,0.06788775584334289,-0.999992487395325,0.49999993730581155,0.07717581182644209,0.036,0.009,-0.007,0.997,0.018,0.07,0.008,0.154,-0.018,-0.05,0.002,-0.045,0.027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0017,0.0011,0.0058,0.0
0,1761629168.8853893,-0.09675151758789391,-0.2734360536596944,0.15253905627416656,0.004376881985743282,-0.2850840013735054,-0.9999995618358303,0.4999999979952379,0.00683891723824645,0.03,0.01,-0.005,0.997,0.018,0.071,0.007,-0.027,0.006,0.006,0.01,0.005,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0024,0.0016,0.002,0.0
0,1761629168.9173408,-0.07650700038827338,-0.23392145163454542,0.16440428569607812,0.009964500218195742,-0.039433621973529384,-0.2884441138977464,0.49999993490453226,0.06681838728888279,0.032,0.01,-0.005,0.997,0.018,0.07,0.007,0.031,-0.004,-0.012,-0.006,-0.011,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0015,0.0012,0.002,0.0
0,1761629168.9541445,-0.07255974971250334,-0.2754399094634463,0.1733032024173739,0.0064450596977893675,-0.1517949942129832,-0.9999882073753721,0.4999998814531527,-0.010283154658574392,0.031,0.01,-0.005,0.997,0.018,0.071,0.007,-0.012,0.002,0.004,0.014,0.001,-0.007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0027,0.0011,0.0037,0.0
0,1761629168.9836378,-0.05867881843993059,-0.22279400515884312,0.17997740125716433,0.010798395523852927,-0.04259006155553083,-0.16214073061258438,0.4999999944413396,0.05964600750510902,0.031,0.01,-0.005,0.997,0.018,0.07,0.007,-0.011,0.002,0.002,-0.02,-0.012,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0014,0.001,0.0018,0.0
0,1761629169.0236611,-0.05763467023315558,-0.2670946115752556,0.1849830508531268,0.009819048810538293,-0.13625556403207628,-0.999991077061232,0.49999999910253545,0.017202521676485987,0.031,0.01,-0.005,0.997,0.018,0.07,0.007,0.008,-0.0,-0.002,0.005,0.005,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.004,0.0013,0.0056,0.0
0,1761629169.050195,-0.07461199557166275,-0.17992432043592435,0.18873728807373333,0.014669871603042244,-0.3138599289679606,0.2039663824551734,0.4999999993388828,0.07305584995138525,0.031,0.009,-0.005,0.997,0.018,0.07,0.007,-0.008,-0.021,-0.006,0.005,0.002,0.017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0015,0.001,0.0017,0.0
