step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1761789862.4353473,-0.3355696201324463,-0.538089394569397,-1.0680046081542969,0.453637957572937,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1761789862.4489098,0.04147510603070259,-0.21896709501743317,-0.7361836433410645,0.3235324025154114,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1761789862.462784,0.4264060854911804,0.32773688435554504,-0.8192635774612427,0.28449854254722595,-0.0,0.0,0.1,1.0,-0.001,-0.001,-0.002
3,1761789862.482146,0.1275130957365036,0.7251428365707397,-1.0163882970809937,0.04839429631829262,-0.001,0.0,0.104,1.0,-0.006,-0.014,-0.006
4,1761789862.5018752,-0.7816100120544434,-0.9142791628837585,-1.2577850818634033,-0.8486263155937195,-0.003,0.001,0.136,1.0,-0.001,-0.023,0.007
5,1761789862.521807,-0.18749798834323883,0.6660207509994507,-1.2116918563842773,-1.2813408374786377,-0.005,0.001,0.171,0.998,0.008,-0.039,-0.041
6,1761789862.5409706,-0.6955281496047974,-0.6573401689529419,-1.3035228252410889,-1.532305121421814,-0.009,0.002,0.224,0.991,0.021,-0.091,0.094
7,1761789862.557591,-0.03888966515660286,-0.24017111957073212,-1.1880472898483276,-1.3821520805358887,-0.017,0.001,0.309,0.988,0.034,-0.109,0.101
8,1761789862.5813088,-0.2626631557941437,-0.43281903862953186,-1.2177820205688477,-1.4235050678253174,-0.026,-0.001,0.385,0.98,0.03,-0.129,0.147
9,1761789862.5995486,-1.1495105028152466,-1.3050813674926758,-1.3257229328155518,-1.066542387008667,-0.038,-0.003,0.477,0.974,0.023,-0.15,0.167
10,1761789862.6225696,-1.2828478813171387,-1.5980932712554932,-1.3127262592315674,-0.8026314973831177,-0.065,-0.011,0.647,0.969,0.02,-0.156,0.192
11,1761789862.6387393,-0.6328935623168945,-1.027444839477539,-1.2293452024459839,-0.9785774350166321,-0.085,-0.016,0.758,0.967,-0.002,-0.172,0.185
