step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1761787388.3433936,-0.3355696201324463,-0.538089394569397,-1.0680046081542969,0.453637957572937,0.0,-0.0,0.1,1.0,0.0,0.0,0.0
1,1761787388.3463416,0.04147510603070259,-0.21896709501743317,-0.7361836433410645,0.3235324025154114,0.0,-0.0,0.1,1.0,0.0,0.0,0.0
2,1761787388.3634872,-0.15324877202510834,-0.31944891810417175,-0.7579748630523682,0.4387992322444916,0.0,-0.0,0.1,1.0,0.0,0.0,0.0
3,1761787388.3855343,-0.12142710387706757,-0.25857213139533997,-0.7823196649551392,0.39846810698509216,-0.0,-0.0,0.1,1.0,0.0,0.0,-0.001
4,1761787388.4070127,0.026861101388931274,-0.15480412542819977,-0.7672815322875977,0.36034953594207764,-0.0,-0.0,0.1,1.0,-0.001,0.0,-0.004
5,1761787388.4272957,0.0005494095385074615,-0.17034490406513214,-0.7463892698287964,0.39370232820510864,-0.0,-0.001,0.1,1.0,-0.001,0.0,-0.007
6,1761787388.4481196,-0.2754516005516052,-0.1814214140176773,-0.7584277987480164,0.4696662724018097,-0.001,-0.001,0.1,1.0,0.0,0.0,-0.011
7,1761787388.466253,0.30213451385498047,-0.27465397119522095,-0.783054530620575,0.2936185598373413,-0.0,-0.002,0.1,1.0,-0.0,0.0,-0.015
8,1761787388.4871788,0.06277140974998474,-0.19999681413173676,-0.6666253209114075,0.4491230249404907,-0.0,-0.002,0.1,1.0,0.0,-0.0,-0.019
9,1761787388.5039687,0.09112846851348877,-0.2665072977542877,-0.7512289881706238,0.4452510178089142,-0.0,-0.002,0.1,1.0,0.0,-0.0,-0.02
10,1761787388.5240932,0.19117015600204468,-0.1530858427286148,-0.7253310084342957,0.37554997205734253,-0.0,-0.002,0.1,1.0,-0.0,0.0,-0.022
11,1761787388.5461328,0.14566300809383392,-0.1592472344636917,-0.7035817503929138,0.44202399253845215,-0.001,-0.002,0.1,1.0,-0.001,0.0,-0.025
12,1761787388.5648196,0.15555094182491302,-0.22580328583717346,-0.7261949181556702,0.4251297414302826,-0.001,-0.003,0.1,1.0,0.0,-0.0,-0.028
13,1761787388.5846367,0.2187473624944687,-0.20968104898929596,-0.7070336937904358,0.4117797017097473,-0.0,-0.004,0.1,0.999,0.0,0.0,-0.034
14,1761787388.604713,0.2504817843437195,-0.20618417859077454,-0.7166488766670227,0.40134623646736145,-0.0,-0.004,0.1,0.999,0.0,0.0,-0.04
15,1761787388.6265013,0.2333347350358963,-0.205921933054924,-0.7027074098587036,0.442298024892807,-0.0,-0.005,0.1,0.999,0.0,-0.0,-0.043
16,1761787388.6473687,0.29708272218704224,-0.21677149832248688,-0.7091143131256104,0.4196086823940277,-0.0,-0.005,0.1,0.999,0.001,-0.0,-0.044
