step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761629645.0839322,0.0012214580457093824,-9.159344088928512e-05,0.05000000020426784,-0.006650639612730852,0.012214580457093824,-0.0009159344088928512,0.5000000020426785,-0.06650639612730852,-0.383,0.071,-0.049,0.998,-0.01,0.009,0.059,-0.001,-0.004,0.001,0.006,-0.004,-0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.003,0.0015,0.0025,0.0
0,1761629645.1177588,0.05104619958722931,0.04987034628695466,0.09499999913510095,0.04351567392644257,0.49946887346090857,0.4995278038375501,0.49999998951259894,0.4950124957790034,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.003,-0.009,0.0,-0.0,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0024,0.0027,0.0024,0.0
0,1761629645.149784,0.09545253090837097,0.06953055409641481,0.13549999470737933,0.0826915509422893,0.49510951279864585,0.24647242438155625,0.4999999548578847,0.4352744440849099,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0026,0.0013,0.002,0.0
0,1761629645.1827495,0.09755785164329353,0.09921775270357633,0.1719499945032969,0.10782452877941101,0.11650573825759644,0.36640254016802976,0.4999999926665549,0.33402132931350637,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0018,0.0015,0.0024,0.0
0,1761629645.218423,0.09773867965750052,0.09563793838999708,0.2047549917555706,0.12129517051082081,0.09936613178536313,0.06341960956778393,0.4999999670260338,0.24253094609350906,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0025,0.0021,0.0033,0.0
0,1761629645.2534556,0.09535581564790051,0.09767164729533231,0.2342794786663967,0.12669189431487438,0.0739100395615003,0.11597502744334942,0.4999998608638318,0.17526240855135633,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0047,0.0017,0.0029,0.0
0,1761629645.2878532,0.09424145052169179,0.09774012167178125,0.2608515266676289,0.12812456666034122,0.08421216438581342,0.09835639105982177,0.49999995867871877,0.14101861776954272,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0055,0.0016,0.0032,0.0
0,1761629645.3274853,0.09408762092469057,0.09899705456274113,0.28476589760500987,0.12709074334854473,0.09270315455167955,0.11030945058137975,0.4999952360414386,0.11778633354237629,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0119,0.0017,0.0034,0.0
0,1761629645.358833,0.09551925237136716,0.09968953598573545,0.3062888039551505,0.12592545591155271,0.10840393539145643,0.10592186879268428,0.49999496110641667,0.11543786897862454,-0.383,0.07,-0.049,0.998,-0.01,0.009,0.059,-0.0,0.004,-0.001,-0.002,-0.003,-0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0032,0.0065,0.0055,0.0
0,1761629646.3504033,0.08448989065125224,0.0892258192529029,0.32565960686329853,0.12541431838638603,-0.014774364829781866,-0.004947631342590075,0.4999968330366302,0.1208140806598862,-0.381,0.069,-0.051,0.998,-0.01,0.009,0.059,0.033,-0.031,-0.018,-0.012,-0.018,0.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0022,0.0016,0.003,0.0
0,1761629646.3959732,0.08361538118086206,0.08700400957430082,0.3430927510848925,0.1250840807190876,0.07574479594735034,0.06700772246688202,0.49999104907923786,0.12211194171340185,-0.381,0.069,-0.051,0.998,-0.01,0.009,0.059,0.033,-0.031,-0.018,-0.012,-0.018,0.015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0112,0.0025,0.0048,0.0
0,1761629646.4247155,0.09792216248788774,0.09801274540198049,0.3587791382739272,0.12567482218192363,0.2266831942511187,0.19709136785109743,0.4999566229752394,0.1309914953474478,-0.381,0.068,-0.051,0.998,-0.01,0.009,0.06,-0.001,-0.001,-0.001,0.004,0.001,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0051,0.0044,0.0049,0.0
0,1761629646.4507022,0.10435112386208212,0.10361628342100052,0.37290059280014665,0.1260803789544084,0.1622117762298315,0.1540481255921809,0.4999936835361209,0.12973038990677127,-0.381,0.068,-0.051,0.998,-0.01,0.009,0.06,-0.001,-0.001,-0.001,0.004,0.001,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0024,0.0016,0.0032,0.0
0,1761629646.4839087,0.10656834279858307,0.10287098518884097,0.38550876120997063,0.12622293739769688,0.1265233132270916,0.09616330109940485,0.4989822768983872,0.12750596338729314,-0.381,0.068,-0.051,0.998,-0.01,0.009,0.06,-0.001,-0.001,-0.001,0.004,0.001,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0022,0.0015,0.0032,0.0
0,1761629646.5231242,0.10732463660952507,0.10217879782223166,0.3939056015387549,0.12625364513569606,0.11413128090800315,0.09594911152274777,0.4694771644978135,0.1265300147776886,-0.381,0.068,-0.051,0.998,-0.01,0.009,0.06,-0.001,-0.001,-0.001,0.004,0.001,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0081,0.002,0.0027,0.0
0,1761629646.5486307,0.10910511196134723,0.10147082003083746,0.3951401646863281,0.12619728181851567,0.12512939012774654,0.0950990199082894,0.4062512330144872,0.1256900119638921,-0.381,0.069,-0.051,0.998,-0.01,0.009,0.06,0.0,0.001,0.0,-0.001,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0019,0.0012,0.002,0.0
0,1761629646.5851912,0.10894594406006985,0.10067864560818314,0.39325384352267667,0.12612640514934534,0.10751343294857352,0.09354907580429428,0.3762769530498137,0.12548851512681228,-0.381,0.069,-0.051,0.998,-0.01,0.009,0.06,0.0,0.001,0.0,-0.001,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0027,0.0017,0.0038,0.0
0,1761629646.6302073,0.10805048542202522,0.09989272231641222,0.3905523399206263,0.12606744858301583,0.09999135767962364,0.09281941269047383,0.3662388075021731,0.12553683948605032,-0.381,0.069,-0.051,0.998,-0.01,0.009,0.06,0.0,0.001,0.0,-0.001,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0053,0.0019,0.0123,0.0
0,1761629646.6623352,0.10670858626704985,0.10568519339202431,0.3880484303167971,0.12493182346686942,0.09463149387227138,0.1578174330725332,0.36551324388233464,0.11471119742155172,-0.381,0.069,-0.051,0.998,-0.01,0.008,0.059,0.0,0.0,0.002,0.003,-0.005,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0072,0.0044,0.0067,0.0
0,1761629646.688188,0.10622592482144168,0.10704404295994799,0.38631664792542025,0.12436726667603361,0.1018819718109682,0.1192736890712609,0.3707306064030286,0.11928625555851118,-0.381,0.069,-0.051,0.998,-0.01,0.008,0.059,0.0,0.0,0.002,0.003,-0.005,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0061,0.0021,0.0026,0.0
0,1761629646.7345617,0.10615221837911681,0.10694708674351655,0.38551141334682004,0.12413290240872189,0.105488860398193,0.10607448079563331,0.37826430213941786,0.12202362400291636,-0.381,0.069,-0.051,0.998,-0.01,0.008,0.059,0.0,0.0,0.002,0.003,-0.005,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0097,0.0058,0.0083,0.0
0,1761629646.767094,0.10628438008016011,0.10055683111252811,0.38560869970125683,0.12418681351123523,0.10747383538954977,0.04304453043363188,0.38648427689118814,0.12467201343385519,-0.381,0.068,-0.051,0.998,-0.01,0.009,0.059,-0.0,-0.0,-0.001,-0.003,0.003,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0107,0.0067,0.0061,0.0
0,1761629646.7843883,0.10667310945941408,0.10454386099451658,0.3859099893967098,0.12523350609198636,0.11017167387269972,0.1404271299324128,0.388621596655786,0.1346537393187463,-0.381,0.069,-0.051,0.998,-0.01,0.008,0.06,0.001,0.002,0.002,0.01,-0.007,0.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.12,50.0,300.0,0.0,0.0022,0.0015,0.0035,0.0
